v1	V(n003)
-3.759999999999878e+000	-1.311545e+001
-3.779999999999878e+000	-1.311545e+001
-3.799999999999878e+000	-1.311545e+001
-3.819999999999878e+000	-1.311545e+001
-3.839999999999878e+000	-1.311545e+001
-3.859999999999878e+000	-1.311545e+001
-3.879999999999878e+000	-1.311545e+001
-3.899999999999878e+000	-1.311545e+001
-3.919999999999878e+000	-1.311545e+001
-3.939999999999878e+000	-1.311545e+001
-3.959999999999878e+000	-1.311545e+001
-3.979999999999878e+000	-1.311545e+001
-3.999999999999878e+000	-1.311545e+001
-4.019999999999878e+000	-1.311545e+001
-4.039999999999878e+000	-1.311545e+001
-4.059999999999877e+000	-1.311545e+001
-4.079999999999877e+000	-1.311545e+001
-4.099999999999876e+000	-1.311545e+001
-4.119999999999876e+000	-1.311545e+001
-4.139999999999875e+000	-1.311545e+001
-4.159999999999875e+000	-1.311545e+001
-4.179999999999875e+000	-1.311545e+001
-4.199999999999874e+000	-1.311545e+001
-4.219999999999874e+000	-1.311545e+001
-4.239999999999873e+000	-1.311545e+001
-4.259999999999873e+000	-1.311545e+001
-4.279999999999872e+000	-1.311545e+001
-4.299999999999872e+000	-1.311545e+001
-4.319999999999872e+000	-1.311545e+001
-4.339999999999871e+000	-1.311545e+001
-4.359999999999871e+000	-1.311545e+001
-4.379999999999870e+000	-1.311545e+001
-4.399999999999870e+000	-1.311545e+001
-4.419999999999869e+000	-1.311545e+001
-4.439999999999869e+000	-1.311545e+001
-4.459999999999869e+000	-1.311545e+001
-4.479999999999868e+000	-1.311545e+001
-4.499999999999868e+000	-1.311545e+001
-4.519999999999867e+000	-1.311545e+001
-4.539999999999867e+000	-1.311545e+001
-4.559999999999866e+000	-1.311545e+001
-4.579999999999866e+000	-1.311545e+001
-4.599999999999866e+000	-1.311545e+001
-4.619999999999865e+000	-1.311545e+001
-4.639999999999865e+000	-1.311545e+001
-4.659999999999864e+000	-1.311545e+001
-4.679999999999864e+000	-1.311545e+001
-4.699999999999863e+000	-1.311545e+001
-4.719999999999863e+000	-1.311545e+001
-4.739999999999863e+000	-1.311545e+001
-4.759999999999862e+000	-1.311545e+001
-4.779999999999862e+000	-1.311545e+001
-4.799999999999861e+000	-1.311545e+001
-4.819999999999861e+000	-1.311545e+001
-4.839999999999860e+000	-1.311545e+001
-4.859999999999860e+000	-1.311545e+001
-4.879999999999860e+000	-1.311545e+001
-4.899999999999859e+000	-1.311545e+001
-4.919999999999859e+000	-1.311544e+001
-4.939999999999858e+000	-1.311544e+001
-4.959999999999858e+000	-1.311544e+001
-4.979999999999857e+000	-1.311543e+001
-4.999999999999857e+000	-1.311543e+001
-5.019999999999857e+000	-1.311542e+001
-5.039999999999856e+000	-1.311523e+001
-5.059999999999856e+000	1.268632e+001
-5.079999999999855e+000	1.268632e+001
-5.099999999999855e+000	1.268632e+001
-5.119999999999854e+000	1.268632e+001
-5.139999999999854e+000	1.268632e+001
-5.159999999999854e+000	1.268632e+001
-5.179999999999853e+000	1.268632e+001
-5.199999999999853e+000	1.268632e+001
-5.219999999999852e+000	1.268632e+001
-5.239999999999852e+000	1.268632e+001
-5.259999999999852e+000	1.268632e+001
-5.279999999999851e+000	1.268632e+001
-5.299999999999851e+000	1.268632e+001
-5.319999999999850e+000	1.268632e+001
-5.339999999999850e+000	1.268632e+001
-5.359999999999849e+000	1.268632e+001
-5.379999999999849e+000	1.268632e+001
-5.399999999999849e+000	1.268632e+001
-5.419999999999848e+000	1.268632e+001
-5.439999999999848e+000	1.268632e+001
-5.459999999999847e+000	1.268632e+001
-5.479999999999847e+000	1.268632e+001
-5.499999999999846e+000	1.268632e+001
-5.519999999999846e+000	1.268632e+001
-5.539999999999846e+000	1.268632e+001
-5.559999999999845e+000	1.268632e+001
-5.579999999999845e+000	1.268632e+001
-5.599999999999844e+000	1.268632e+001
-5.619999999999844e+000	1.268632e+001
-5.639999999999843e+000	1.268632e+001
-5.659999999999843e+000	1.268632e+001
-5.679999999999843e+000	1.268632e+001
-5.699999999999842e+000	1.268632e+001
-5.719999999999842e+000	1.268632e+001
-5.739999999999841e+000	1.268632e+001
-5.759999999999841e+000	1.268632e+001
-5.779999999999840e+000	1.268632e+001
-5.799999999999840e+000	1.268632e+001
-5.819999999999840e+000	1.268632e+001
-5.839999999999839e+000	1.268632e+001
-5.859999999999839e+000	1.268632e+001
-5.879999999999838e+000	1.268632e+001
-5.899999999999838e+000	1.268632e+001
-5.919999999999837e+000	1.268632e+001
-5.939999999999837e+000	1.268632e+001
-5.959999999999837e+000	1.268632e+001
-5.979999999999836e+000	1.268632e+001
-5.999999999999836e+000	1.268632e+001
-6.019999999999835e+000	1.268632e+001
-6.039999999999835e+000	1.268632e+001
-6.059999999999834e+000	1.268632e+001
-6.079999999999834e+000	1.268632e+001
-6.099999999999834e+000	1.268632e+001
-6.119999999999833e+000	1.268632e+001
-6.139999999999833e+000	1.268632e+001
-6.159999999999832e+000	1.268632e+001
-6.179999999999832e+000	1.268632e+001
-6.199999999999831e+000	1.268632e+001
-6.219999999999831e+000	1.268632e+001
-6.239999999999831e+000	1.268632e+001
-6.259999999999830e+000	1.268632e+001
-6.279999999999830e+000	1.268632e+001
-6.299999999999829e+000	1.268632e+001
-6.319999999999829e+000	1.268632e+001
-6.339999999999828e+000	1.268632e+001
-6.359999999999828e+000	1.268632e+001
-6.379999999999828e+000	1.268632e+001
-6.399999999999827e+000	1.268632e+001
-6.419999999999827e+000	1.268632e+001
-6.439999999999826e+000	1.268632e+001
-6.459999999999826e+000	1.268632e+001
-6.479999999999826e+000	1.268632e+001
-6.499999999999825e+000	1.268632e+001
-6.519999999999825e+000	1.268632e+001
-6.539999999999824e+000	1.268632e+001
-6.559999999999824e+000	1.268632e+001
-6.579999999999823e+000	1.268632e+001
-6.599999999999823e+000	1.268632e+001
-6.619999999999823e+000	1.268632e+001
-6.639999999999822e+000	1.268632e+001
-6.659999999999822e+000	1.268632e+001
-6.679999999999821e+000	1.268632e+001
-6.699999999999821e+000	1.268632e+001
-6.719999999999820e+000	1.268632e+001
-6.739999999999820e+000	1.268632e+001
-6.759999999999820e+000	1.268632e+001
-6.779999999999819e+000	1.268632e+001
-6.799999999999819e+000	1.268632e+001
-6.819999999999818e+000	1.268632e+001
-6.839999999999818e+000	1.268632e+001
-6.859999999999817e+000	1.268632e+001
-6.879999999999817e+000	1.268632e+001
-6.899999999999817e+000	1.268632e+001
-6.919999999999816e+000	1.268632e+001
-6.939999999999816e+000	1.268632e+001
-6.959999999999815e+000	1.268632e+001
-6.979999999999815e+000	1.268632e+001
-6.999999999999814e+000	1.268632e+001
-7.019999999999814e+000	1.268632e+001
-7.039999999999814e+000	1.268632e+001
-7.059999999999813e+000	1.268632e+001
-7.079999999999813e+000	1.268632e+001
-7.099999999999812e+000	1.268632e+001
-7.119999999999812e+000	1.268632e+001
-7.139999999999811e+000	1.268632e+001
-7.159999999999811e+000	1.268632e+001
-7.179999999999811e+000	1.268632e+001
-7.199999999999810e+000	1.268632e+001
-7.219999999999810e+000	1.268632e+001
-7.239999999999809e+000	1.268632e+001
-7.259999999999809e+000	1.268632e+001
-7.279999999999808e+000	1.268632e+001
-7.299999999999808e+000	1.268632e+001
-7.319999999999808e+000	1.268632e+001
-7.339999999999807e+000	1.268632e+001
-7.359999999999807e+000	1.268632e+001
-7.379999999999806e+000	1.268632e+001
-7.399999999999806e+000	1.268632e+001
-7.419999999999805e+000	1.268632e+001
-7.439999999999805e+000	1.268632e+001
-7.459999999999805e+000	1.268632e+001
-7.479999999999804e+000	1.268632e+001
-7.499999999999804e+000	1.268632e+001
-7.519999999999803e+000	1.268632e+001
-7.539999999999803e+000	1.268632e+001
-7.559999999999802e+000	1.268632e+001
-7.579999999999802e+000	1.268632e+001
-7.599999999999802e+000	1.268632e+001
-7.619999999999801e+000	1.268632e+001
-7.639999999999801e+000	1.268632e+001
-7.659999999999800e+000	1.268632e+001
-7.679999999999800e+000	1.268632e+001
-7.699999999999799e+000	1.268632e+001
-7.719999999999799e+000	1.268632e+001
-7.739999999999799e+000	1.268632e+001
-7.759999999999798e+000	1.268632e+001
-7.779999999999798e+000	1.268632e+001
-7.799999999999797e+000	1.268632e+001
-7.819999999999797e+000	1.268632e+001
-7.839999999999797e+000	1.268632e+001
-7.859999999999796e+000	1.268632e+001
-7.879999999999796e+000	1.268632e+001
-7.899999999999795e+000	1.268632e+001
-7.919999999999795e+000	1.268632e+001
-7.939999999999794e+000	1.268632e+001
-7.959999999999794e+000	1.268632e+001
-7.979999999999794e+000	1.268632e+001
-7.999999999999793e+000	1.268632e+001
-8.019999999999794e+000	1.268632e+001
-8.039999999999793e+000	1.268632e+001
-8.059999999999793e+000	1.268632e+001
-8.079999999999792e+000	1.268632e+001
-8.099999999999792e+000	1.268632e+001
-8.119999999999791e+000	1.268632e+001
-8.139999999999791e+000	1.268632e+001
-8.159999999999791e+000	1.268632e+001
-8.179999999999790e+000	1.268632e+001
-8.199999999999790e+000	1.268632e+001
-8.219999999999789e+000	1.268632e+001
-8.239999999999789e+000	1.268632e+001
-8.259999999999788e+000	1.268632e+001
-8.279999999999788e+000	1.268632e+001
-8.299999999999788e+000	1.268632e+001
-8.319999999999787e+000	1.268632e+001
-8.339999999999787e+000	1.268632e+001
-8.359999999999786e+000	1.268632e+001
-8.379999999999786e+000	1.268632e+001
-8.399999999999785e+000	1.268632e+001
-8.419999999999785e+000	1.268632e+001
-8.439999999999785e+000	1.268632e+001
-8.459999999999784e+000	1.268632e+001
-8.479999999999784e+000	1.268632e+001
-8.499999999999783e+000	1.268632e+001
-8.519999999999783e+000	1.268632e+001
-8.539999999999782e+000	1.268632e+001
-8.559999999999782e+000	1.268632e+001
-8.579999999999782e+000	1.268632e+001
-8.599999999999781e+000	1.268632e+001
-8.619999999999781e+000	1.268632e+001
-8.639999999999780e+000	1.268632e+001
-8.659999999999780e+000	1.268632e+001
-8.679999999999779e+000	1.268632e+001
-8.699999999999779e+000	1.268632e+001
-8.719999999999779e+000	1.268632e+001
-8.739999999999778e+000	1.268632e+001
-8.759999999999778e+000	1.268632e+001
-8.779999999999777e+000	1.268632e+001
-8.799999999999777e+000	1.268632e+001
-8.819999999999777e+000	1.268632e+001
-8.839999999999776e+000	1.268632e+001
-8.859999999999776e+000	1.268632e+001
-8.879999999999775e+000	1.268632e+001
-8.899999999999775e+000	1.268632e+001
-8.919999999999774e+000	1.268632e+001
-8.939999999999774e+000	1.268632e+001
-8.959999999999774e+000	1.268632e+001
-8.979999999999773e+000	1.268632e+001
-8.999999999999773e+000	1.268632e+001
-9.019999999999772e+000	1.268632e+001
-9.039999999999772e+000	1.268632e+001
-9.059999999999771e+000	1.268632e+001
-9.079999999999771e+000	1.268632e+001
-9.099999999999771e+000	1.268632e+001
-9.119999999999770e+000	1.268632e+001
-9.139999999999770e+000	1.268632e+001
-9.159999999999769e+000	1.268632e+001
-9.179999999999769e+000	1.268632e+001
-9.199999999999768e+000	1.268632e+001
-9.219999999999768e+000	1.268632e+001
-9.239999999999768e+000	1.268632e+001
-9.259999999999767e+000	1.268632e+001
-9.279999999999767e+000	1.268632e+001
-9.299999999999766e+000	1.268632e+001
-9.319999999999766e+000	1.268632e+001
-9.339999999999765e+000	1.268632e+001
-9.359999999999765e+000	1.268632e+001
-9.379999999999765e+000	1.268632e+001
-9.399999999999764e+000	1.268632e+001
-9.419999999999764e+000	1.268632e+001
-9.439999999999763e+000	1.268632e+001
-9.459999999999763e+000	1.268632e+001
-9.479999999999762e+000	1.268632e+001
-9.499999999999762e+000	1.268632e+001
-9.519999999999762e+000	1.268632e+001
-9.539999999999761e+000	1.268632e+001
-9.559999999999761e+000	1.268632e+001
-9.579999999999760e+000	1.268632e+001
-9.599999999999760e+000	1.268632e+001
-9.619999999999759e+000	1.268632e+001
-9.639999999999759e+000	1.268632e+001
-9.659999999999759e+000	1.268632e+001
-9.679999999999758e+000	1.268632e+001
-9.699999999999758e+000	1.268632e+001
-9.719999999999757e+000	1.268632e+001
-9.739999999999757e+000	1.268632e+001
-9.759999999999756e+000	1.268632e+001
-9.779999999999756e+000	1.268632e+001
-9.799999999999756e+000	1.268632e+001
-9.819999999999755e+000	1.268632e+001
-9.839999999999755e+000	1.268632e+001
-9.859999999999754e+000	1.268632e+001
-9.879999999999754e+000	1.268632e+001
-9.899999999999753e+000	1.268632e+001
-9.919999999999753e+000	1.268632e+001
-9.939999999999753e+000	1.268632e+001
-9.959999999999752e+000	1.268632e+001
-9.979999999999752e+000	1.268632e+001
-1.000000000000000e+001	1.268632e+001
